# Program:featureCounts v2.1.1; Command:"featureCounts" "-F" "GFF" "-t" "CDS" "-g" "ID" "-a" "e745_annot.gff" "-o" "tnseq_master_counts.txt" "alignments/trim_ERR1801006_pass.bam" "alignments/trim_ERR1801007_pass.bam" "alignments/trim_ERR1801008_pass.bam" "alignments/trim_ERR1801009_pass.bam" "alignments/trim_ERR1801010_pass.bam" "alignments/trim_ERR1801011_pass.bam" "alignments/trim_ERR1801012_pass.bam" "alignments/trim_ERR1801013_pass.bam" "alignments/trim_ERR1801014_pass.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/trim_ERR1801006_pass.bam	alignments/trim_ERR1801007_pass.bam	alignments/trim_ERR1801008_pass.bam	alignments/trim_ERR1801009_pass.bam	alignments/trim_ERR1801010_pass.bam	alignments/trim_ERR1801011_pass.bam	alignments/trim_ERR1801012_pass.bam	alignments/trim_ERR1801013_pass.bam	alignments/trim_ERR1801014_pass.bam
IBPFAHIO_01135	tig00000001	1110498	1111544	+	1047	0	0	0	0	0	0	0	0	0
IBPFAHIO_01136	tig00000001	1111546	1113699	+	2154	140	0	0	57	0	37	233	64	0
IBPFAHIO_01137	tig00000001	1114172	1115617	-	1446	0	10	0	0	0	12	0	0	0
IBPFAHIO_01138	tig00000001	1115620	1117344	-	1725	146	164	80	168	0	357	95	177	88
IBPFAHIO_01139	tig00000001	1117337	1117951	-	615	0	14	0	106	0	11	0	28	0
IBPFAHIO_01140	tig00000001	1118296	1119753	-	1458	0	0	0	0	0	0	0	92	0
IBPFAHIO_01141	tig00000001	1119794	1120714	-	921	0	0	0	0	0	0	0	0	0
IBPFAHIO_01142	tig00000001	1120726	1121673	-	948	0	40	0	134	0	0	0	61	0
IBPFAHIO_01143	tig00000001	1122152	1122871	-	720	0	0	462	0	0	0	0	0	0
IBPFAHIO_01144	tig00000001	1122920	1124566	-	1647	287	53	0	172	178	303	34	455	187
IBPFAHIO_01145	tig00000001	1124745	1125335	+	591	641	771	302	940	218	1529	743	790	613
IBPFAHIO_01146	tig00000001	1125427	1126932	+	1506	0	0	0	0	0	0	0	0	0
IBPFAHIO_01147	tig00000001	1127016	1128368	-	1353	0	0	42	0	0	59	0	0	0
IBPFAHIO_01148	tig00000001	1128368	1128886	-	519	0	0	0	0	0	0	0	0	0
IBPFAHIO_01149	tig00000001	1128902	1129228	-	327	0	0	0	0	0	0	0	0	0
IBPFAHIO_01150	tig00000001	1129241	1131220	-	1980	186	108	20	247	11	105	274	199	163
IBPFAHIO_01151	tig00000001	1131241	1131555	-	315	59	39	0	0	0	0	0	0	60
IBPFAHIO_01152	tig00000001	1131723	1132016	+	294	0	0	0	0	0	0	0	0	0
IBPFAHIO_01153	tig00000001	1132094	1133164	-	1071	0	0	0	0	0	0	0	0	0
IBPFAHIO_01154	tig00000001	1134560	1135579	-	1020	0	0	0	136	0	38	0	94	1
IBPFAHIO_01155	tig00000001	1135726	1138518	-	2793	0	5	0	0	0	0	0	0	53
IBPFAHIO_01156	tig00000001	1139324	1139548	-	225	0	0	0	0	0	0	0	0	0
IBPFAHIO_01157	tig00000001	1140425	1141186	-	762	0	0	0	0	0	0	0	0	0
IBPFAHIO_01158	tig00000001	1141286	1143007	+	1722	154	0	0	71	0	0	0	0	0
IBPFAHIO_01159	tig00000001	1143022	1144806	+	1785	0	0	0	0	0	0	0	0	0
IBPFAHIO_01160	tig00000001	1145187	1146740	-	1554	0	0	0	0	0	0	0	0	0
IBPFAHIO_01161	tig00000001	1147088	1149502	-	2415	0	0	0	0	0	0	0	0	0
IBPFAHIO_01162	tig00000001	1149929	1151947	-	2019	37	0	0	0	0	0	0	58	0
IBPFAHIO_01163	tig00000001	1152317	1152973	+	657	0	0	0	0	0	0	0	0	0
IBPFAHIO_01164	tig00000001	1152973	1153929	+	957	7	0	0	72	0	125	0	23	0
IBPFAHIO_01165	tig00000001	1153929	1154495	+	567	0	0	0	0	0	0	0	0	0
IBPFAHIO_01166	tig00000001	1154700	1156469	-	1770	0	0	0	0	0	53	0	0	0
IBPFAHIO_01167	tig00000001	1156472	1158184	-	1713	37	13	45	0	0	7	0	166	114
IBPFAHIO_01168	tig00000001	1158299	1158967	+	669	11	0	0	0	0	0	0	0	1
IBPFAHIO_01169	tig00000001	1159034	1159822	-	789	0	0	0	0	0	0	0	0	0
IBPFAHIO_01170	tig00000001	1159905	1161377	-	1473	0	0	0	0	0	0	0	0	0
IBPFAHIO_01171	tig00000001	1161600	1162895	+	1296	0	0	0	0	0	4	0	0	0
IBPFAHIO_01172	tig00000001	1163029	1164222	-	1194	0	1	0	0	0	1	0	0	0
IBPFAHIO_01199	tig00000001	1172666	1173961	+	1296	22	15	0	12	9	9	6	5	5
IBPFAHIO_01200	tig00000001	1174055	1175551	-	1497	0	0	0	0	0	0	0	0	0
IBPFAHIO_01201	tig00000001	1175662	1176666	-	1005	0	0	0	0	0	0	0	0	0
IBPFAHIO_01202	tig00000001	1176667	1177554	-	888	0	0	0	0	0	0	0	0	59
IBPFAHIO_01203	tig00000001	1177771	1179882	-	2112	0	0	0	0	0	0	0	0	0
IBPFAHIO_01204	tig00000001	1179972	1180517	-	546	0	0	0	0	0	0	0	0	0
IBPFAHIO_01205	tig00000001	1180517	1181971	-	1455	0	0	0	0	0	0	0	0	0
IBPFAHIO_01206	tig00000001	1182082	1182552	-	471	0	0	0	0	0	0	0	0	0
IBPFAHIO_01207	tig00000001	1182598	1183023	-	426	0	0	0	0	0	0	0	0	0
IBPFAHIO_01208	tig00000001	1183090	1183359	-	270	0	0	0	0	0	0	0	0	0
IBPFAHIO_01209	tig00000001	1183370	1184965	-	1596	0	0	0	0	0	0	0	0	0
IBPFAHIO_01210	tig00000001	1184980	1188501	-	3522	0	0	0	28	0	125	158	47	0
IBPFAHIO_01211	tig00000001	1188518	1189078	-	561	0	0	0	0	0	0	0	0	0
IBPFAHIO_01212	tig00000001	1189431	1190405	+	975	0	0	0	0	0	0	0	0	0
IBPFAHIO_01213	tig00000001	1190575	1191975	+	1401	7125	3144	7413	16498	6764	17935	3080	1158	1425
IBPFAHIO_01214	tig00000001	1192053	1192775	-	723	0	24	1	52	0	122	1	30	0
IBPFAHIO_01215	tig00000001	1192854	1193360	-	507	0	71	0	50	0	0	60	34	90
IBPFAHIO_01216	tig00000001	1193483	1195282	+	1800	0	0	0	84	0	0	0	0	0
IBPFAHIO_01217	tig00000001	1195350	1196924	-	1575	0	0	0	0	0	0	0	0	0
IBPFAHIO_01218	tig00000001	1197179	1197688	-	510	0	0	0	0	0	0	0	0	0
IBPFAHIO_01219	tig00000001	1197692	1198546	-	855	0	0	0	0	0	0	0	0	0
IBPFAHIO_01220	tig00000001	1198701	1199339	-	639	0	0	0	0	0	0	0	0	0
IBPFAHIO_01221	tig00000001	1199340	1199990	-	651	0	0	0	0	0	52	0	0	0
IBPFAHIO_01222	tig00000001	1200003	1200902	-	900	0	2	0	0	0	0	2	0	0
IBPFAHIO_01223	tig00000001	1201067	1203136	-	2070	0	0	0	0	0	0	0	0	0
IBPFAHIO_01224	tig00000001	1203133	1203873	-	741	0	0	0	0	0	0	0	0	0
IBPFAHIO_01225	tig00000001	1203886	1205244	-	1359	0	0	0	0	0	0	0	0	0
IBPFAHIO_01226	tig00000001	1205244	1206182	-	939	0	0	0	0	0	0	0	0	0
IBPFAHIO_01227	tig00000001	1206175	1206666	-	492	0	0	0	0	0	0	0	0	0
IBPFAHIO_01228	tig00000001	1206681	1209089	-	2409	0	0	0	0	0	0	0	0	0
IBPFAHIO_01229	tig00000001	1209342	1209647	-	306	0	0	0	0	0	0	0	0	0
IBPFAHIO_01230	tig00000001	1209652	1210266	-	615	0	0	0	0	0	0	0	0	0
IBPFAHIO_01231	tig00000001	1210753	1211037	-	285	0	0	0	0	0	0	0	0	0
IBPFAHIO_01232	tig00000001	1211055	1211945	-	891	46	144	43	258	21	230	228	113	271
IBPFAHIO_01233	tig00000001	1211965	1212183	-	219	0	0	0	0	0	0	0	0	0
IBPFAHIO_01234	tig00000001	1212153	1213853	-	1701	20	12	0	3	66	137	95	154	15
IBPFAHIO_01235	tig00000001	1214119	1214892	+	774	0	0	0	0	0	0	0	0	0
IBPFAHIO_01236	tig00000001	1214973	1215542	-	570	0	0	0	0	0	0	0	0	60
IBPFAHIO_01237	tig00000001	1215716	1216687	-	972	0	0	0	0	0	0	0	0	0
IBPFAHIO_01238	tig00000001	1216781	1218154	-	1374	0	0	0	0	0	64	0	0	0
IBPFAHIO_01239	tig00000001	1218657	1219475	-	819	0	0	0	0	0	0	0	0	66
IBPFAHIO_01240	tig00000001	1219642	1220466	-	825	0	0	0	0	0	0	0	0	0
IBPFAHIO_01241	tig00000001	1220439	1221119	-	681	0	0	0	0	0	0	0	0	0
IBPFAHIO_01242	tig00000001	1221142	1222080	-	939	0	0	0	0	0	0	0	0	0
IBPFAHIO_01243	tig00000001	1222325	1223170	-	846	107	180	5	175	13	398	46	212	140
IBPFAHIO_01244	tig00000001	1223330	1225903	-	2574	506	250	270	520	186	317	486	225	174
IBPFAHIO_01245	tig00000001	1226044	1226850	+	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_01246	tig00000001	1226929	1228485	-	1557	0	0	0	0	0	0	0	0	0
IBPFAHIO_01247	tig00000001	1228896	1229945	-	1050	0	0	0	0	0	0	0	0	0
IBPFAHIO_01248	tig00000001	1230054	1231295	-	1242	0	0	0	0	0	0	0	0	0
IBPFAHIO_01249	tig00000001	1231535	1232113	-	579	0	0	0	0	0	0	0	0	0
IBPFAHIO_01250	tig00000001	1232322	1233245	-	924	0	0	0	0	0	0	0	0	0
IBPFAHIO_01251	tig00000001	1233984	1235270	-	1287	0	0	0	0	0	0	0	0	0
IBPFAHIO_01252	tig00000001	1235263	1236531	-	1269	5	56	1	60	0	186	6	125	248
IBPFAHIO_01253	tig00000001	1236783	1237244	+	462	0	0	0	0	0	0	0	0	0
IBPFAHIO_01254	tig00000001	1237303	1237749	-	447	0	0	0	0	0	0	0	0	0
IBPFAHIO_01255	tig00000001	1237842	1238087	-	246	0	0	0	0	0	0	0	0	0
IBPFAHIO_01256	tig00000001	1238202	1238780	-	579	0	0	0	0	0	0	0	0	0
IBPFAHIO_01257	tig00000001	1238857	1239387	-	531	0	14	0	0	0	0	0	0	0
IBPFAHIO_01258	tig00000001	1239391	1240251	-	861	0	0	0	0	0	0	0	0	0
IBPFAHIO_01259	tig00000001	1240244	1240639	-	396	0	0	0	0	0	0	0	0	0
IBPFAHIO_01260	tig00000001	1240636	1242048	-	1413	0	0	0	0	0	0	0	0	0
IBPFAHIO_01261	tig00000001	1242045	1242581	-	537	0	0	0	0	0	0	0	0	0
IBPFAHIO_01262	tig00000001	1242903	1244363	-	1461	0	0	0	0	0	0	0	0	5
IBPFAHIO_01263	tig00000001	1244533	1245690	-	1158	0	0	0	0	0	0	0	0	0
IBPFAHIO_01264	tig00000001	1245724	1247094	-	1371	110	247	164	322	638	509	324	605	447
IBPFAHIO_01265	tig00000001	1247157	1247684	-	528	0	0	0	0	0	4	0	0	0
IBPFAHIO_01266	tig00000001	1247914	1248720	+	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_01267	tig00000001	1248717	1249964	+	1248	0	18	0	44	0	0	0	16	0
IBPFAHIO_01268	tig00000001	1250040	1250384	+	345	0	0	0	0	0	0	0	0	0
IBPFAHIO_01269	tig00000001	1250501	1250827	-	327	0	0	0	0	0	0	0	0	0
IBPFAHIO_01270	tig00000001	1251200	1252132	-	933	0	7	0	44	9	28	0	35	0
IBPFAHIO_01271	tig00000001	1252132	1252401	-	270	0	9	224	85	0	36	0	0	0
IBPFAHIO_01272	tig00000001	1252518	1253033	+	516	0	0	0	0	0	0	0	0	0
IBPFAHIO_01273	tig00000001	1253232	1253678	-	447	0	0	0	0	0	0	0	0	0
IBPFAHIO_01274	tig00000001	1253725	1255203	-	1479	0	2	1	0	0	0	0	7	0
IBPFAHIO_01275	tig00000001	1255557	1255796	-	240	0	0	0	0	0	0	0	0	0
IBPFAHIO_01276	tig00000001	1255793	1256185	-	393	0	0	0	0	0	0	0	0	0
IBPFAHIO_01277	tig00000001	1256270	1256632	-	363	0	0	0	0	0	0	0	0	0
IBPFAHIO_01278	tig00000001	1257119	1258387	-	1269	0	0	0	0	0	0	0	0	0
IBPFAHIO_01279	tig00000001	1258618	1259355	-	738	0	0	0	0	0	92	0	0	0
IBPFAHIO_01280	tig00000001	1259422	1259991	-	570	0	0	0	0	0	0	0	0	0
IBPFAHIO_01281	tig00000001	1260119	1260991	+	873	289	40	190	65	150	208	217	43	50
IBPFAHIO_01282	tig00000001	1261333	1262205	+	873	0	0	0	0	0	0	0	0	0
IBPFAHIO_01283	tig00000001	1262202	1264160	+	1959	0	0	0	0	0	0	0	0	0
IBPFAHIO_01284	tig00000001	1264313	1264411	-	99	0	0	0	0	0	0	0	0	0
IBPFAHIO_01285	tig00000001	1264411	1265262	-	852	87	47	0	38	7	108	1	23	61
IBPFAHIO_01286	tig00000001	1265385	1265852	+	468	0	0	0	0	0	0	0	0	0
IBPFAHIO_01287	tig00000001	1266115	1266597	-	483	0	0	0	0	0	0	0	0	0
IBPFAHIO_01288	tig00000001	1266697	1267560	-	864	0	0	0	0	0	0	0	0	0
IBPFAHIO_01289	tig00000001	1268158	1269006	+	849	122	0	0	7	124	44	0	59	0
IBPFAHIO_01290	tig00000001	1269177	1269518	-	342	0	0	0	0	0	0	0	0	0
IBPFAHIO_01291	tig00000001	1269604	1270311	+	708	58	199	9	76	135	55	80	2	4
IBPFAHIO_01292	tig00000001	1270298	1270621	+	324	0	0	0	0	0	0	0	0	0
IBPFAHIO_01293	tig00000001	1270710	1271747	-	1038	0	38	2	14	0	285	0	0	64
IBPFAHIO_01294	tig00000001	1272194	1273177	-	984	0	39	0	0	0	52	0	0	0
IBPFAHIO_01295	tig00000001	1273593	1274363	-	771	0	0	0	0	0	0	0	0	0
IBPFAHIO_01296	tig00000001	1274356	1275291	-	936	0	0	0	0	0	2	0	0	0
IBPFAHIO_01297	tig00000001	1275438	1275545	-	108	0	0	0	0	0	0	0	0	0
IBPFAHIO_01298	tig00000001	1275885	1277534	-	1650	0	0	0	0	0	0	0	0	0
IBPFAHIO_01299	tig00000001	1277729	1278625	-	897	0	0	0	0	0	0	0	0	0
IBPFAHIO_01300	tig00000001	1278618	1279277	-	660	23	34	0	66	0	184	24	104	112
IBPFAHIO_01301	tig00000001	1279299	1280081	-	783	0	0	0	0	0	0	0	0	0
IBPFAHIO_01302	tig00000001	1280074	1280991	-	918	120	58	16	408	27	399	166	203	94
IBPFAHIO_01303	tig00000001	1280994	1281209	-	216	0	0	0	0	0	0	0	0	0
IBPFAHIO_01304	tig00000001	1282066	1285293	+	3228	176	332	0	122	0	94	302	266	52
IBPFAHIO_01305	tig00000001	1285406	1285720	+	315	0	0	0	0	0	0	0	0	0
IBPFAHIO_01306	tig00000001	1285733	1286107	+	375	0	0	0	0	0	0	0	0	0
IBPFAHIO_01307	tig00000001	1286117	1286452	+	336	0	0	0	0	0	0	0	0	0
IBPFAHIO_01308	tig00000001	1286535	1287680	+	1146	540	813	501	1185	364	911	494	668	661
IBPFAHIO_01309	tig00000001	1288395	1290254	+	1860	0	0	87	0	0	0	0	0	0
IBPFAHIO_01310	tig00000001	1290348	1290587	+	240	0	0	0	0	0	0	0	0	0
IBPFAHIO_01311	tig00000001	1290665	1291339	+	675	0	21	0	0	0	43	0	0	9
IBPFAHIO_01312	tig00000001	1291332	1291496	+	165	0	0	0	0	0	0	0	0	0
IBPFAHIO_01313	tig00000001	1291572	1292006	+	435	0	0	0	0	0	0	0	0	0
IBPFAHIO_01314	tig00000001	1292007	1292714	+	708	0	0	0	0	0	11	0	0	0
IBPFAHIO_01315	tig00000001	1292704	1292994	+	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_01316	tig00000001	1293253	1294437	+	1185	69	1	0	0	0	0	0	10	104
IBPFAHIO_01317	tig00000001	1294434	1294571	+	138	0	0	0	0	0	0	0	0	0
IBPFAHIO_01318	tig00000001	1295317	1297227	+	1911	345	152	239	246	0	342	230	398	247
IBPFAHIO_01319	tig00000001	1297568	1298071	+	504	0	0	0	0	0	0	0	0	0
IBPFAHIO_01320	tig00000001	1298506	1300953	+	2448	110	260	81	302	75	345	424	279	73
IBPFAHIO_01321	tig00000001	1300958	1303081	+	2124	178	306	134	463	132	668	344	266	514
IBPFAHIO_01322	tig00000001	1303078	1304082	+	1005	0	0	0	0	0	0	0	0	0
IBPFAHIO_01323	tig00000001	1304101	1305012	+	912	0	0	0	0	0	0	0	0	0
IBPFAHIO_01324	tig00000001	1305672	1305887	-	216	0	0	0	0	0	0	0	0	0
IBPFAHIO_01325	tig00000001	1306649	1308088	-	1440	2	64	92	0	12	88	120	126	26
IBPFAHIO_01326	tig00000001	1308676	1309308	-	633	0	0	229	0	0	0	0	0	0
IBPFAHIO_01327	tig00000001	1309657	1311108	-	1452	0	0	0	0	0	0	0	0	0
IBPFAHIO_01328	tig00000001	1311220	1312563	-	1344	0	0	0	0	0	0	0	0	0
IBPFAHIO_01329	tig00000001	1312697	1318624	-	5928	627	647	272	357	36	494	654	523	298
IBPFAHIO_01330	tig00000001	1319242	1319676	-	435	0	0	0	0	0	0	0	0	0
IBPFAHIO_01331	tig00000001	1319693	1320898	-	1206	0	0	0	0	0	0	0	0	0
IBPFAHIO_01332	tig00000001	1321592	1321978	+	387	0	0	0	0	0	0	0	0	0
IBPFAHIO_01333	tig00000001	1322072	1322263	+	192	0	0	0	0	0	0	0	0	0
IBPFAHIO_01334	tig00000001	1323019	1323213	+	195	0	0	0	0	0	0	0	0	0
IBPFAHIO_01335	tig00000001	1323836	1324024	+	189	0	0	0	0	0	0	0	0	0
IBPFAHIO_01336	tig00000001	1324049	1325176	+	1128	141	228	0	245	7	961	193	208	355
IBPFAHIO_01337	tig00000001	1325417	1327033	-	1617	0	0	0	0	0	0	0	0	0
IBPFAHIO_01338	tig00000001	1327151	1327369	+	219	0	0	0	0	0	0	0	1	1
IBPFAHIO_01339	tig00000001	1328218	1328457	-	240	0	0	0	0	0	0	0	0	0
IBPFAHIO_01340	tig00000001	1328481	1330004	-	1524	70	61	315	0	0	68	0	31	85
IBPFAHIO_01341	tig00000001	1330173	1331156	-	984	0	36	0	0	0	0	0	0	0
IBPFAHIO_01342	tig00000001	1331180	1331329	-	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_01343	tig00000001	1331350	1331727	-	378	0	0	0	0	0	0	0	0	0
IBPFAHIO_01344	tig00000001	1331759	1331938	-	180	0	0	0	0	0	0	0	0	0
IBPFAHIO_01345	tig00000001	1331953	1332222	-	270	0	0	0	0	0	0	0	0	0
IBPFAHIO_01346	tig00000001	1332745	1334487	-	1743	0	0	0	0	0	0	0	0	0
IBPFAHIO_01347	tig00000001	1334471	1336225	-	1755	0	0	2	0	0	8	0	0	0
IBPFAHIO_01348	tig00000001	1336335	1336904	-	570	0	0	0	0	0	0	0	0	0
IBPFAHIO_01349	tig00000001	1336922	1337368	-	447	0	0	0	0	0	0	0	131	0
IBPFAHIO_01350	tig00000001	1337371	1338336	-	966	0	0	0	0	0	0	0	0	0
IBPFAHIO_01351	tig00000001	1338347	1338928	-	582	14	19	0	78	0	44	0	0	0
IBPFAHIO_01352	tig00000001	1339145	1339663	-	519	0	0	0	0	0	1	0	0	0
IBPFAHIO_01353	tig00000001	1339938	1340030	-	93	0	0	0	0	0	0	0	0	0
IBPFAHIO_01354	tig00000001	1340060	1340293	-	234	0	0	0	0	0	0	0	0	0
IBPFAHIO_01355	tig00000001	1340308	1341258	-	951	0	0	0	0	0	16	0	0	0
IBPFAHIO_01356	tig00000001	1341255	1341662	-	408	72	0	0	0	6	27	0	0	0
IBPFAHIO_01357	tig00000001	1341869	1342096	-	228	0	0	0	0	0	0	0	0	0
IBPFAHIO_01358	tig00000001	1342417	1343604	+	1188	0	13	0	45	17	0	17	1	37
IBPFAHIO_01359	tig00000001	1343696	1344436	-	741	0	0	0	0	0	0	0	0	0
IBPFAHIO_01360	tig00000001	1345354	1346580	+	1227	0	0	0	0	0	0	0	28	0
IBPFAHIO_01361	tig00000001	1346669	1347061	-	393	0	0	0	0	0	0	0	0	0
IBPFAHIO_01362	tig00000001	1347077	1347520	-	444	0	0	0	0	0	0	0	0	0
IBPFAHIO_01363	tig00000001	1348039	1348506	-	468	0	0	0	0	0	0	2	0	0
IBPFAHIO_01364	tig00000001	1348626	1350164	-	1539	53	85	64	0	0	124	34	130	55
IBPFAHIO_01365	tig00000001	1350244	1350930	+	687	0	19	0	1	0	0	0	0	0
IBPFAHIO_01366	tig00000001	1351131	1351658	-	528	474	541	415	851	199	784	903	605	878
IBPFAHIO_01367	tig00000001	1351742	1352419	-	678	0	0	0	0	0	0	0	0	0
IBPFAHIO_01368	tig00000001	1352416	1353546	-	1131	0	0	0	0	0	0	114	8	0
IBPFAHIO_01369	tig00000001	1353546	1355729	-	2184	0	0	0	0	0	0	0	0	0
IBPFAHIO_01370	tig00000001	1355726	1356751	-	1026	37	60	272	94	95	232	189	119	125
IBPFAHIO_01371	tig00000001	1356796	1357623	-	828	5	3	0	8	0	0	0	0	0
IBPFAHIO_01372	tig00000001	1357620	1358687	-	1068	0	23	0	83	164	0	0	0	68
IBPFAHIO_01373	tig00000001	1358713	1359549	-	837	0	139	256	181	0	0	0	0	115
IBPFAHIO_01374	tig00000001	1359546	1360415	-	870	0	0	0	0	0	0	0	0	0
IBPFAHIO_01375	tig00000001	1360485	1361768	-	1284	0	38	0	0	0	0	0	0	0
IBPFAHIO_01376	tig00000001	1361782	1363467	-	1686	67	25	0	68	0	32	0	0	0
IBPFAHIO_01377	tig00000001	1363742	1364767	+	1026	0	30	0	0	0	0	0	0	0
IBPFAHIO_01378	tig00000001	1365362	1369015	-	3654	0	35	3	0	0	0	33	0	3
IBPFAHIO_01379	tig00000001	1369094	1372711	-	3618	0	1	0	0	0	0	0	0	0
IBPFAHIO_01380	tig00000001	1373439	1374407	+	969	0	0	22	0	0	9	0	0	9
IBPFAHIO_01381	tig00000001	1374425	1375330	+	906	0	0	0	0	0	0	0	0	0
IBPFAHIO_01382	tig00000001	1375327	1376133	+	807	12	7	0	0	0	9	0	36	20
IBPFAHIO_01383	tig00000001	1376290	1377258	+	969	0	0	0	0	0	0	0	0	0
IBPFAHIO_01384	tig00000001	1377575	1378099	-	525	0	0	0	0	0	0	0	0	0
IBPFAHIO_01385	tig00000001	1378386	1380368	+	1983	0	0	0	0	0	0	0	0	0
IBPFAHIO_01386	tig00000001	1380523	1381509	-	987	0	0	0	0	0	2	0	0	0
IBPFAHIO_01387	tig00000001	1381532	1382098	-	567	35	0	0	56	0	0	58	17	0
IBPFAHIO_01388	tig00000001	1382112	1382528	-	417	0	0	0	0	0	0	0	0	0
IBPFAHIO_01389	tig00000001	1382985	1384919	-	1935	29	216	322	430	227	355	494	226	326
IBPFAHIO_01390	tig00000001	1385200	1386156	+	957	0	49	0	0	0	32	0	0	44
IBPFAHIO_01391	tig00000001	1386246	1387349	+	1104	0	0	0	0	0	37	0	0	0
IBPFAHIO_01392	tig00000001	1387362	1388315	+	954	0	0	0	0	0	0	0	0	0
IBPFAHIO_01393	tig00000001	1389250	1390596	-	1347	0	0	0	58	0	0	0	0	0
IBPFAHIO_01394	tig00000001	1390730	1391980	-	1251	50	26	0	122	65	0	0	76	40
IBPFAHIO_01395	tig00000001	1391989	1392912	-	924	0	26	0	0	0	0	0	0	0
IBPFAHIO_01396	tig00000001	1393133	1395625	-	2493	0	0	0	0	0	45	0	0	44
IBPFAHIO_01397	tig00000001	1395632	1396099	-	468	0	0	0	0	0	0	0	0	0
IBPFAHIO_01407	tig00000001	1402841	1403530	+	690	0	0	0	0	0	0	0	0	0
IBPFAHIO_01408	tig00000001	1403517	1404725	+	1209	0	0	0	0	0	0	0	0	0
IBPFAHIO_01409	tig00000001	1405019	1406290	+	1272	0	0	0	0	0	0	0	0	0
IBPFAHIO_01410	tig00000001	1406839	1408323	-	1485	0	0	0	4	0	0	0	18	0
IBPFAHIO_01411	tig00000001	1408828	1409523	-	696	0	0	0	0	0	0	0	0	0
IBPFAHIO_01412	tig00000001	1409613	1410713	-	1101	0	0	0	0	0	0	0	0	0
IBPFAHIO_01413	tig00000001	1410722	1410913	-	192	0	0	0	0	0	0	0	0	0
IBPFAHIO_01414	tig00000001	1410934	1411824	-	891	0	0	0	0	0	0	0	0	0
IBPFAHIO_01415	tig00000001	1411811	1412578	-	768	0	0	0	0	0	0	0	0	0
IBPFAHIO_01416	tig00000001	1412590	1413303	-	714	0	0	0	0	0	0	0	0	0
IBPFAHIO_01417	tig00000001	1413535	1415436	-	1902	0	0	0	84	0	0	0	0	0
IBPFAHIO_01418	tig00000001	1415453	1415980	-	528	0	0	0	0	0	0	0	0	0
IBPFAHIO_01419	tig00000001	1416013	1416849	-	837	0	0	0	0	0	0	0	0	0
IBPFAHIO_01420	tig00000001	1417193	1417531	+	339	0	0	0	0	0	0	0	0	0
IBPFAHIO_01421	tig00000001	1417699	1418457	-	759	0	0	0	0	0	0	0	0	0
IBPFAHIO_01422	tig00000001	1418475	1419293	-	819	0	0	11	0	62	0	0	0	19
IBPFAHIO_01423	tig00000001	1419290	1419646	-	357	0	0	0	0	0	55	0	0	0
IBPFAHIO_01424	tig00000001	1419764	1419898	-	135	0	0	0	0	0	0	0	0	0
IBPFAHIO_01425	tig00000001	1420421	1421755	+	1335	0	0	0	0	0	0	0	0	0
IBPFAHIO_01426	tig00000001	1421953	1423083	+	1131	0	0	0	0	0	0	0	0	0
IBPFAHIO_01427	tig00000001	1423246	1423554	+	309	0	0	0	0	0	0	0	0	0
IBPFAHIO_01428	tig00000001	1423541	1424665	+	1125	0	0	0	0	0	0	0	0	0
IBPFAHIO_01429	tig00000001	1424662	1426608	+	1947	0	0	0	0	0	0	0	0	0
IBPFAHIO_01430	tig00000001	1426628	1429099	+	2472	1	0	0	0	0	0	0	0	0
IBPFAHIO_01431	tig00000001	1429335	1429634	+	300	0	0	0	0	0	0	0	0	0
IBPFAHIO_01432	tig00000001	1429684	1430196	+	513	0	0	0	0	0	46	0	0	0
IBPFAHIO_01433	tig00000001	1430222	1430458	+	237	0	0	0	0	0	0	0	0	0
IBPFAHIO_01434	tig00000001	1430476	1430580	+	105	0	0	0	0	0	0	0	0	0
IBPFAHIO_01435	tig00000001	1430601	1432574	+	1974	0	0	0	0	0	0	0	0	0
IBPFAHIO_01436	tig00000001	1432580	1433032	+	453	0	0	0	0	0	0	0	0	0
IBPFAHIO_01437	tig00000001	1433306	1434673	+	1368	0	0	0	0	0	0	0	0	0
IBPFAHIO_01438	tig00000001	1435453	1436745	+	1293	17	2	2	0	0	0	0	2	0
IBPFAHIO_01439	tig00000001	1437532	1438395	+	864	0	0	0	0	0	0	0	0	0
IBPFAHIO_01440	tig00000001	1438524	1440146	-	1623	0	0	0	1	0	0	0	0	0
IBPFAHIO_01441	tig00000001	1440395	1440916	+	522	0	26	0	224	0	53	112	54	0
IBPFAHIO_01442	tig00000001	1441102	1442832	-	1731	68	1	0	38	0	110	0	43	0
IBPFAHIO_01443	tig00000001	1442997	1443815	+	819	0	0	0	0	0	0	0	0	11
IBPFAHIO_01444	tig00000001	1443918	1444115	-	198	0	0	0	0	0	0	0	0	0
IBPFAHIO_01445	tig00000001	1444284	1444862	+	579	13	0	0	0	0	0	0	0	0
IBPFAHIO_01446	tig00000001	1444957	1445094	+	138	0	0	0	0	0	0	0	0	0
IBPFAHIO_01447	tig00000001	1445907	1446410	-	504	0	0	0	0	0	0	0	0	0
IBPFAHIO_01448	tig00000001	1446769	1447794	+	1026	0	0	0	0	0	0	0	0	0
